k,ct,n,h,td,b
1,HEAT_HIGH_T,GERMANY,5,12,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,6,1,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,6,2,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,6,3,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,6,4,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,6,5,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,6,6,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,6,7,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,6,8,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,6,9,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,6,10,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,6,11,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,6,12,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,7,1,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,7,2,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,7,3,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,7,4,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,7,5,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,7,6,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,7,7,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,7,8,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,7,9,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,7,10,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,7,11,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,7,12,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,8,1,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,8,2,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,8,3,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,8,4,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,8,5,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,8,6,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,8,7,0.47990402604744836
1,HEAT_HIGH_T,GERMANY,8,8,0.47990402604744836
